Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Sub_Category,Category,Product_Name,MRP_per_unit,CostPrice_per_unit,Quantity,Discount
CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,West,FUR-CH-10002965,Chairs,Furniture,Global Leather Highback Executive Chair with Pneumatic Height Adjustment Black,321.568,293.4308,2,0.2
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,OFF-PA-10004569,Paper,Office Supplies,"Wirebound Message Books Two 4 1/4"" x 5"" Forms per Page",7.61,4.0333,1,0
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-ST-10001228,Storage,Office Supplies,Fellowes Personal Hanging Folder Files Navy,80.58,58.0176,6,0
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furnishings,Furniture,Eldon 100 Class Desk Accessories,12.132,20.6244,9,0.6
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,TEC-AC-10000290,Accessories,Technology,Sabrent 4-Port USB 2.0 Hub,20.37,13.4442,3,0
US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,OFF-AP-10002203,Appliances,Office Supplies,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,6.09,2,0.8
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,Central,TEC-MA-10000822,Machines,Technology,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3569.979,3,0.4
CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001433,Phones,Technology,Cisco Small Business SPA 502G VoIP phone,328.224,299.5044,4,0.2
CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,West,TEC-AC-10004469,Accessories,Technology,Microsoft Sculpt Comfort Mouse,79.9,44.744,2,0
CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,South,OFF-AR-10003602,Art,Office Supplies,Quartet Omega Colored Chalk 12/Pack,14.016,9.2856,3,0.2
CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,East,OFF-FA-10003472,Fasteners,Office Supplies,Bagged Rubber Bands,7.56,7.2576,6,0
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,OFF-ST-10004180,Storage,Office Supplies,Safco Commercial Shelving,37.208,44.6496,1,0.2
CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,West,OFF-ST-10003208,Storage,Office Supplies,Adjustable Depth Letter/Legal Cart,725.84,515.3464,4,0
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,West,TEC-AC-10003628,Accessories,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,117.5608,7,0
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,West,OFF-PA-10002615,Paper,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books 6"" x 9"" Gregg Ruled",8.82,4.7628,2,0
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000673,Paper,Office Supplies,Post-it “Important Message” Note Pad Neon Colors 50 Sheets/Pad,11.648,7.5712,2,0.2
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,OFF-BI-10004967,Binders,Office Supplies,Round Ring Binders,2.08,5.512,5,0.8
CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,West,FUR-TA-10002903,Tables,Furniture,"Bevis Round Bullnose 29"" High Table Top",1038.84,986.898,5,0.2
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,OFF-PA-10000474,Paper,Office Supplies,Easy-staple paper,141.76,93.916,5,0.2
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,OFF-BI-10000778,Binders,Office Supplies,GBC VeloBinder Electric Binding Machine,254.058,423.43,7,0.7
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,OFF-FA-10002983,Fasteners,Office Supplies,Advantus SlideClip Paper Clips,19.096,12.4124,7,0.2
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,West,FUR-FU-10004091,Furnishings,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,221.5568,8,0.2
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,OFF-PA-10002105,Paper,Office Supplies,Xerox 223,32.4,16.848,5,0
US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002533,Tables,Furniture,BPI Conference Tables,219.075,350.52,3,0.5
CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,East,FUR-FU-10002671,Furnishings,Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,13.936,2,0
CA-2014-130960,2014-12-30,2015-01-04,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,Central,OFF-AR-10003651,Art,Office Supplies,Newell 350,9.84,6.9864,3,0
CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,East,OFF-BI-10001072,Binders,Office Supplies,GBC Clear Cover 8-1/2 x 11 unpunched 25 covers per pack,45.48,24.5592,3,0
CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,South,OFF-AR-10002804,Art,Office Supplies,Faber Castell Col-Erase Pencils,4.89,2.8851,1,0
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-FU-10001918,Furnishings,Furniture,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,11.5412,4,0.2
CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,East,FUR-FU-10001588,Furnishings,Furniture,Deflect-o SuperTray Unbreakable Stackable Tray Letter Black,87.54,49.8978,3,0
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,South,TEC-PH-10002398,Phones,Technology,AT&T 1070 Corded Phone,178.384,156.086,2,0.2
CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003373,Art,Office Supplies,Boston School Pro Electric Pencil Sharpener 1670,99.136,90.4616,4,0.2
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,East,FUR-CH-10002602,Chairs,Furniture,DMI Arturo Collection Mission-style Design Wood Chair,135.882,111.7252,1,0.1
CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,West,OFF-FA-10000624,Fasteners,Office Supplies,OIC Binder Clips,7.16,3.58,2,0
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,West,OFF-BI-10004593,Binders,Office Supplies,Ibico Laser Imprintable Binding System Covers,251.52,169.776,6,0.2
CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,South,FUR-FU-10001967,Furnishings,Furniture,Telescoping Adjustable Floor Lamp,15.992,14.9925,1,0.2
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003645,Phones,Technology,Aastra 57i VoIP phone,290.898,358.7742,3,0.4
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004614,Phones,Technology,AT&T 841000 Phone,82.8,103.5,2,0.4
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,West,OFF-BI-10001922,Binders,Office Supplies,Storex Dura Pro Binders,4.752,3.1482,1,0.2
CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,West,OFF-BI-10003314,Binders,Office Supplies,Tuff Stuff Recycled Round Ring Binders,7.712,4.9164,2,0.2
CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,West,OFF-FA-10000490,Fasteners,Office Supplies,"OIC Binder Clips Mini 1/4"" Capacity Black",4.96,2.6288,4,0
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000122,Art,Office Supplies,Newell 314,17.856,16.74,4,0.2
US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,Central,OFF-ST-10000107,Storage,Office Supplies,Fellowes Super Stor/Drawer,88.8,91.02,4,0.2
CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,West,TEC-PH-10002293,Phones,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,43.1784,3,0.2
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,OFF-AR-10004027,Art,Office Supplies,Binney & Smith inkTank Erasable Desk Highlighter Chisel Tip Yellow 12/Box,7.56,4.4604,3,0
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,East,TEC-AC-10000290,Accessories,Technology,Sabrent 4-Port USB 2.0 Hub,6.79,4.4814,1,0
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,FUR-BO-10002268,Bookcases,Furniture,Sauder Barrister Bookcases,388.704,393.5628,6,0.2
CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,South,OFF-PA-10002666,Paper,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,24.915,5,0.2
CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,OFF-AP-10001124,Appliances,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,479.4016,8,0
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,East,OFF-LA-10001158,Labels,Office Supplies,"Avery Address/Shipping Labels for Typewriters 4"" x 2""",20.7,10.764,2,0
CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,West,OFF-ST-10001713,Storage,Office Supplies,Gould Plastics 9-Pocket Panel Bin 18-3/8w x 5-1/4d x 20-1/2h Black,211.96,203.4816,4,0
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-BI-10002412,Binders,Office Supplies,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,12.76,4,0
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,Central,OFF-PA-10002036,Paper,Office Supplies,Xerox 1930,25.92,16.524,5,0.2
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,West,OFF-BI-10001982,Binders,Office Supplies,Wilson Jones Custom Binder Spines & Labels,8.16,13.872,5,0.7
US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,Central,OFF-PA-10003039,Paper,Office Supplies,Xerox 1960,99.136,68.156,4,0.2
US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,East,FUR-TA-10004915,Tables,Furniture,"Office Impressions End Table 20-1/2""H x 24""W x 20""D",1488.424,1786.1088,7,0.3
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,Central,OFF-AP-10000696,Appliances,Office Supplies,Holmes Odor Grabber,8.652,28.9842,3,0.8
CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,West,OFF-PA-10004734,Paper,Office Supplies,Southworth Structures Collection,50.96,25.48,7,0
CA-2015-125395,2015-06-26,2015-06-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,Central,TEC-AC-10004708,Accessories,Technology,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,33.101,2,0
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,South,FUR-TA-10000617,Tables,Furniture,Hon Practical Foundations 30 x 60 Training Table Light Gray/Charcoal,375.4575,532.467,3,0.45
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-MA-10001681,Machines,Technology,Lexmark MarkNet N8150 Wireless Print Server,482.34,819.978,4,0.7
CA-2014-115973,2014-11-24,2014-11-26,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,East,OFF-AR-10004757,Art,Office Supplies,Crayola Colored Pencils,2.624,2.1976,1,0.2
CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,East,OFF-BI-10000050,Binders,Office Supplies,Angle-D Binders with Locking Rings Label Holders,23.36,15.476,4,0.2
US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,West,TEC-PH-10003012,Phones,Technology,Nortel Meridian M3904 Professional Digital phone,246.384,218.6658,2,0.2
US-2014-134971,2014-06-07,2014-06-10,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,Central,OFF-BI-10003982,Binders,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,12.462,33.0243,3,0.8
CA-2017-102946,2017-06-30,2017-07-05,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,West,OFF-BI-10004492,Binders,Office Supplies,Tuf-Vin Binders,75.792,50.2122,3,0.2
CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,East,OFF-ST-10000798,Storage,Office Supplies,2300 Heavy-Duty Transfer File Systems by Perma,49.96,40.4676,2,0
CA-2015-122259,2015-10-31,2015-11-04,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,Central,OFF-SU-10002573,Supplies,Office Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,49.084,4,0
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,Central,OFF-ST-10001580,Storage,Office Supplies,Super Decoflex Portable Personal File,35.952,32.3568,3,0.2
CA-2014-113166,2014-12-24,2014-12-26,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,South,OFF-PA-10001947,Paper,Office Supplies,Xerox 1974,9.568,6.0996,2,0.2
CA-2014-155208,2014-04-16,2014-04-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,South,OFF-AR-10003478,Art,Office Supplies,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters 4/Pack,39.072,29.304,6,0.2
CA-2017-117933,2017-12-24,2017-12-29,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,East,OFF-AP-10004249,Appliances,Office Supplies,Staple holder,35.91,26.2143,3,0
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,West,TEC-AC-10000158,Accessories,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,142.1605,5,0
CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,West,OFF-PA-10000157,Paper,Office Supplies,Xerox 191,139.86,74.1258,7,0
CA-2017-122105,2017-06-24,2017-06-28,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,West,OFF-AR-10004344,Art,Office Supplies,Bulldog Vacuum Base Pencil Sharpener,95.92,70.0216,8,0
CA-2016-148796,2016-04-14,2016-04-18,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,West,FUR-CH-10004886,Chairs,Furniture,Bevis Steel Folding Chairs,383.8,345.42,5,0.2
CA-2017-154816,2017-11-06,2017-11-10,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10003845,Paper,Office Supplies,Xerox 1987,5.78,2.9478,1,0
CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,OFF-AR-10001573,Art,Office Supplies,American Pencil,9.32,6.6172,4,0
CA-2014-142048,2014-06-22,2014-06-25,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,West,TEC-AC-10004114,Accessories,Technology,KeyTronic 6101 Series - Keyboard - Black,196.752,140.1858,6,0.2
CA-2017-125388,2017-10-19,2017-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10004712,Furnishings,Furniture,Westinghouse Mesh Shade Clip-On Gooseneck Lamp Black,56.56,41.8544,4,0
CA-2017-155705,2017-08-21,2017-08-23,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,South,FUR-CH-10000015,Chairs,Furniture,Hon Multipurpose Stacking Arm Chairs,866.4,641.136,4,0
CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,Central,FUR-FU-10003347,Furnishings,Furniture,Coloredge Poster Frame,28.4,17.324,2,0
CA-2014-101476,2014-09-12,2014-09-13,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,East,TEC-MA-10000029,Machines,Technology,Epson WorkForce WF-2530 All-in-One Printer Copier Scanner,69.99,39.8943,1,0
CA-2017-152275,2017-10-01,2017-10-08,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,Central,OFF-AR-10000369,Art,Office Supplies,Design Ebony Sketching Pencil,6.672,6.1716,6,0.2
US-2016-123750,2016-04-15,2016-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,South,OFF-BI-10004584,Binders,Office Supplies,GBC ProClick 150 Presentation Binding System,189.588,334.9388,2,0.7
CA-2016-127369,2016-06-06,2016-06-07,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,East,OFF-ST-10003306,Storage,Office Supplies,Letter Size Cart,714.3,507.153,5,0
US-2014-150574,2014-12-19,2014-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,South,OFF-BI-10000773,Binders,Office Supplies,Insertable Tab Post Binder Dividers,4.812,8.5012,2,0.7
CA-2016-147375,2016-06-12,2016-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,Central,TEC-MA-10002937,Machines,Technology,Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer Copier Scanner,1007.979,964.7799,3,0.3
